numer,r,p,obs,ubb,ibb,hbp,so,bu,hrofb,gb,ld,sofb,ofb,ifb
ld,0.49392025941039169,1.8217034416756776e-85,1375,0,1,0,1,1,1,1,1,0,1,0
ld,0.59247510715988538,4.5026467282355955e-131,1375,0,1,0,1,1,1,1,1,0,0,1
ld,0.68476571058152669,6.7354735368486502e-191,1375,0,1,0,1,1,1,0,1,1,1,0
ld,0.79546298341978638,5.8786895760368078e-301,1375,0,1,0,1,1,1,0,1,1,0,1
ld,0.68465300656876882,8.2237258417534351e-191,1375,0,1,0,1,1,1,0,1,0,1,1
ld,0.45965652903212573,8.0426827409513645e-73,1375,0,1,0,1,1,0,1,1,1,1,0
ld,0.56691601888118925,9.6491786807616818e-118,1375,0,1,0,1,1,0,1,1,1,0,1
ld,0.46759100747617949,1.2701477840715596e-75,1375,0,1,0,1,1,0,1,1,0,1,1
ld,0.65570069326961677,8.9865868895727041e-170,1375,0,1,0,1,1,0,0,1,1,1,1
ld,0.50850262970308102,2.6730831298608743e-91,1375,0,1,0,1,0,1,1,1,1,1,0
ld,0.60117537411653121,6.8800959849702312e-136,1375,0,1,0,1,0,1,1,1,1,0,1
ld,0.51422947241673467,1.1417888039819396e-93,1375,0,1,0,1,0,1,1,1,0,1,1
ld,0.71123090334649575,2.0660288402337851e-212,1375,0,1,0,1,0,1,0,1,1,1,1
ld,0.4772909696763642,3.7766700331103124e-79,1375,0,1,0,1,0,0,1,1,1,1,1
ld,0.30499107643596868,5.4536283654971307e-31,1375,0,1,0,0,1,1,1,1,1,1,0
ld,0.46783350468209456,1.0400720928772354e-75,1375,0,1,0,0,1,1,1,1,1,0,1
ld,0.34035740350449906,1.233342430591334e-38,1375,0,1,0,0,1,1,1,1,0,1,1
ld,0.5517511815712387,2.2794169187054067e-110,1375,0,1,0,0,1,1,0,1,1,1,1
ld,0.32406461590946972,5.4992294195215208e-35,1375,0,1,0,0,1,0,1,1,1,1,1
ld,0.35009555891234717,6.35370194004256e-41,1375,0,1,0,0,0,1,1,1,1,1,1
ld,0.59750180633529937,7.7455723690482193e-134,1375,0,0,1,1,1,1,1,1,1,0,0
ld,0.49461080015752634,9.7850579221560152e-86,1375,0,0,1,1,1,1,1,1,0,1,0
ld,0.59190522233415011,9.2003594425561543e-131,1375,0,0,1,1,1,1,1,1,0,0,1
ld,0.68162507575273446,1.6971457311849017e-188,1375,0,0,1,1,1,1,0,1,1,1,0
ld,0.78959197143412707,1.711366232839578e-293,1375,0,0,1,1,1,1,0,1,1,0,1
ld,0.682080247329796,7.6483351662370279e-189,1375,0,0,1,1,1,1,0,1,0,1,1
ld,0.46323470949865764,4.4785867353959996e-74,1375,0,0,1,1,1,0,1,1,1,1,0
ld,0.56936296094741112,5.7353036727267711e-119,1375,0,0,1,1,1,0,1,1,1,0,1
ld,0.47169651259101619,4.2170580778962062e-77,1375,0,0,1,1,1,0,1,1,0,1,1
ld,0.65506596565157593,2.4480899783245221e-169,1375,0,0,1,1,1,0,0,1,1,1,1
ld,0.50744706326812228,7.2249469971735838e-91,1375,0,0,1,1,0,1,1,1,1,1,0
ld,0.59887941925361021,1.3269662257143367e-134,1375,0,0,1,1,0,1,1,1,1,0,1
ld,0.51386507084956012,1.6207031733767593e-93,1375,0,0,1,1,0,1,1,1,0,1,1
ld,0.70704606698142858,7.5398524135616888e-209,1375,0,0,1,1,0,1,0,1,1,1,1
ld,0.47941023565439733,6.1851454404668296e-80,1375,0,0,1,1,0,0,1,1,1,1,1
ld,0.31234912517867819,1.6964722779117675e-32,1375,0,0,1,0,1,1,1,1,1,1,0
ld,0.47403101087360766,5.9575311361416088e-78,1375,0,0,1,0,1,1,1,1,1,0,1
ld,0.34896983780817337,1.179473729050603e-40,1375,0,0,1,0,1,1,1,1,0,1,1
ld,0.55225765473836808,1.3111771999606793e-110,1375,0,0,1,0,1,1,0,1,1,1,1
ld,0.33952797498071285,1.9152514181613579e-38,1375,0,0,1,0,1,0,1,1,1,1,1
ld,0.35452351331033899,5.4398741920313906e-42,1375,0,0,1,0,0,1,1,1,1,1,1
ld,0.49179685686548114,1.220659937431463e-84,1375,0,0,0,1,1,1,1,1,1,1,0
ld,0.58839905275802584,7.2370738841233542e-129,1375,0,0,0,1,1,1,1,1,1,0,1
ld,0.49894103456480876,1.9222434365269534e-87,1375,0,0,0,1,1,1,1,1,0,1,1
ld,0.68320670693530372,1.0572657743700367e-189,1375,0,0,0,1,1,1,0,1,1,1,1
ld,0.46822905527074427,7.5048854502930488e-76,1375,0,0,0,1,1,0,1,1,1,1,1
ld,0.51182167019407454,1.1463010469753967e-92,1375,0,0,0,1,0,1,1,1,1,1,1
ld,0.34296353910248822,3.0669001602630545e-39,1375,0,0,0,0,1,1,1,1,1,1,1
ld,0.6321132455027858,2.8028265139571229e-154,1375,1,1,1,1,1,1,1,1,0,0,0
ld,0.805766201639185,1.147511703574552e-314,1375,1,1,1,1,1,1,0,1,1,0,0
ld,0.70905650123880637,1.4926534873993126e-210,1375,1,1,1,1,1,1,0,1,0,1,0
ld,0.7947865024058518,4.3826886810816023e-300,1375,1,1,1,1,1,1,0,1,0,0,1
ld,0.61096807050116808,1.7239713263371044e-141,1375,1,1,1,1,1,0,1,1,1,0,0
ld,0.51448652940640049,8.9159453854267598e-94,1375,1,1,1,1,1,0,1,1,0,1,0
ld,0.60264747940119767,1.0186045321290873e-136,1375,1,1,1,1,1,0,1,1,0,0,1
ld,0.68820938577786983,1.4457467238089642e-193,1375,1,1,1,1,1,0,0,1,1,1,0
ld,0.78303990892215636,1.9314489913592817e-285,1375,1,1,1,1,1,0,0,1,1,0,1
ld,0.6854918086141748,1.8571706780643269e-191,1375,1,1,1,1,1,0,0,1,0,1,1
ld,0.64175907417697375,1.8897230754490741e-160,1375,1,1,1,1,0,1,1,1,1,0,0
ld,0.55643372404211577,1.3231638373714613e-112,1375,1,1,1,1,0,1,1,1,0,1,0
ld,0.63442545514316595,9.734619080678817e-156,1375,1,1,1,1,0,1,1,1,0,0,1
ld,0.73000517919848207,3.2694201030821525e-229,1375,1,1,1,1,0,1,0,1,1,1,0
ld,0.8125349932090199,4.9406564584124654e-324,1375,1,1,1,1,0,1,0,1,1,0,1
ld,0.72629561268720755,8.8129104359027703e-226,1375,1,1,1,1,0,1,0,1,0,1,1
ld,0.52561796471612376,1.6184612483583019e-98,1375,1,1,1,1,0,0,1,1,1,1,0
ld,0.60895628808693958,2.530479759521943e-140,1375,1,1,1,1,0,0,1,1,1,0,1
ld,0.52769860670726942,2.0099877405119762e-99,1375,1,1,1,1,0,0,1,1,0,1,1
ld,0.70593330094722395,6.5157377212060029e-208,1375,1,1,1,1,0,0,0,1,1,1,1
ld,0.49541378450684531,4.7415336530993821e-86,1375,1,1,1,0,1,1,1,1,1,0,0
ld,0.37562346464149687,2.572776868821498e-47,1375,1,1,1,0,1,1,1,1,0,1,0
ld,0.4932196727224713,3.4173317999580851e-85,1375,1,1,1,0,1,1,1,1,0,0,1
ld,0.59565476470259893,8.13787158546819e-133,1375,1,1,1,0,1,1,0,1,1,1,0
ld,0.7247198739259697,2.4283295893465603e-224,1375,1,1,1,0,1,1,0,1,1,0,1
ld,0.60957610334042889,1.1082904988049089e-140,1375,1,1,1,0,1,1,0,1,0,1,1
ld,0.33736129980435037,6.0088817587024115e-38,1375,1,1,1,0,1,0,1,1,1,1,0
ld,0.47172324613004613,4.1239527264346256e-77,1375,1,1,1,0,1,0,1,1,1,0,1
ld,0.35967134876635271,2.9719268030144461e-43,1375,1,1,1,0,1,0,1,1,0,1,1
ld,0.56460153274814739,1.363454325052332e-116,1375,1,1,1,0,1,0,0,1,1,1,1
ld,0.39239272434912803,7.7124128427793349e-52,1375,1,1,1,0,0,1,1,1,1,1,0
ld,0.49791941439247983,4.8830713070442325e-87,1375,1,1,1,0,0,1,1,1,1,0,1
ld,0.41058982740710204,4.7139796296242232e-57,1375,1,1,1,0,0,1,1,1,0,1,1
ld,0.65030354355078357,4.1790818387271642e-166,1375,1,1,1,0,0,1,0,1,1,1,1
ld,0.36586566492711164,8.3696705225046142e-45,1375,1,1,1,0,0,0,1,1,1,1,1
ld,0.63026787541839657,4.0119868133453008e-153,1375,1,1,0,1,1,1,1,1,1,0,0
ld,0.54140847261543268,1.490182356150607e-105,1375,1,1,0,1,1,1,1,1,0,1,0
ld,0.62299671979103943,1.2079131832912043e-148,1375,1,1,0,1,1,1,1,1,0,0,1
ld,0.71064682681269986,6.5484809481553696e-212,1375,1,1,0,1,1,1,0,1,1,1,0
ld,0.79731431185032764,2.3155849855068351e-303,1375,1,1,0,1,1,1,0,1,1,0,1
ld,0.70770045128420855,2.1111098421419109e-209,1375,1,1,0,1,1,1,0,1,0,1,1
ld,0.51235091952861966,6.9151970119515946e-93,1375,1,1,0,1,1,0,1,1,1,1,0
ld,0.59992172757369833,3.4727457573266212e-135,1375,1,1,0,1,1,0,1,1,1,0,1
ld,0.51485232936571845,6.2682892159697541e-94,1375,1,1,0,1,1,0,1,1,0,1,1
ld,0.68676159530096792,1.933857579741089e-192,1375,1,1,0,1,1,0,0,1,1,1,1
ld,0.55541046434180397,4.1051221557387121e-112,1375,1,1,0,1,0,1,1,1,1,1,0
ld,0.63304708231979556,7.2398961517414254e-155,1375,1,1,0,1,0,1,1,1,1,0,1
ld,0.55667467015055327,1.0129346821419841e-112,1375,1,1,0,1,0,1,1,1,0,1,1
ld,0.72848048686187283,8.5391258635579024e-228,1375,1,1,0,1,0,1,0,1,1,1,1
ld,0.52613080236564858,9.6916744335931357e-99,1375,1,1,0,1,0,0,1,1,1,1,1
ld,0.37123664976572163,3.5527774583279704e-46,1375,1,1,0,0,1,1,1,1,1,1,0
ld,0.48605641900725471,1.9543834230074499e-82,1375,1,1,0,0,1,1,1,1,1,0,1
ld,0.39093363275007337,1.9556855856145412e-51,1375,1,1,0,0,1,1,1,1,0,1,1
ld,0.61057236398046366,2.9286795387504426e-141,1375,1,1,0,0,1,1,0,1,1,1,1
ld,0.35465735053800657,5.0472965299707075e-42,1375,1,1,0,0,1,0,1,1,1,1,1
ld,0.4073731607414392,4.1571320584372298e-56,1375,1,1,0,0,0,1,1,1,1,1,1
ld,0.62710550156831735,3.6800946090360431e-151,1375,1,0,1,1,1,1,1,1,1,0,0
ld,0.53979004626326677,8.1594419516611546e-105,1375,1,0,1,1,1,1,1,1,0,1,0
ld,0.62047555295046508,4.0500042858900871e-147,1375,1,0,1,1,1,1,1,1,0,0,1
ld,0.707083610780049,7.0094782498164275e-209,1375,1,0,1,1,1,1,0,1,1,1,0
ld,0.7925715750146014,2.9887436007057279e-297,1375,1,0,1,1,1,1,0,1,1,0,1
ld,0.70450533795277737,1.0219446005309573e-206,1375,1,0,1,1,1,1,0,1,0,1,1
ld,0.51213934512150483,8.4644092240654306e-93,1375,1,0,1,1,1,0,1,1,1,1,0
ld,0.59879856339010507,1.472084806266392e-134,1375,1,0,1,1,1,0,1,1,1,0,1
ld,0.51521163490430288,4.4326722502621015e-94,1375,1,0,1,1,1,0,1,1,0,1,1
ld,0.68430454061200363,1.5236526224213043e-190,1375,1,0,1,1,1,0,0,1,1,1,1
ld,0.55272212224279149,7.8895928843528963e-111,1375,1,0,1,1,0,1,1,1,1,1,0
ld,0.62947041754611299,1.2600598780994201e-152,1375,1,0,1,1,0,1,1,1,1,0,1
ld,0.55453951634866794,1.0727595268820203e-111,1375,1,0,1,1,0,1,1,1,0,1,1
ld,0.72444337593223862,4.3349512078885923e-224,1375,1,0,1,1,0,1,0,1,1,1,1
ld,0.52518849971738801,2.4848884679689941e-98,1375,1,0,1,1,0,0,1,1,1,1,1
ld,0.37063162424853285,5.0867549264638964e-46,1375,1,0,1,0,1,1,1,1,1,1,0
ld,0.48434180924106451,8.7366304758799069e-82,1375,1,0,1,0,1,1,1,1,1,0,1
ld,0.39194708791884847,1.0252492800156804e-51,1375,1,0,1,0,1,1,1,1,0,1,1
ld,0.60639228210040774,7.5513627673875971e-139,1375,1,0,1,0,1,1,0,1,1,1,1
ld,0.35982745528693943,2.7188584730560492e-43,1375,1,0,1,0,1,0,1,1,1,1,1
ld,0.40561021875829367,1.3569263740046807e-55,1375,1,0,1,0,0,1,1,1,1,1,1
ld,0.53805616372759568,4.9923804161635673e-104,1375,1,0,0,1,1,1,1,1,1,1,0
ld,0.61829431283735159,8.2414899550554039e-146,1375,1,0,0,1,1,1,1,1,1,0,1
ld,0.54041524792558393,4.2352965856493112e-105,1375,1,0,0,1,1,1,1,1,0,1,1
ld,0.70586079307650518,7.4961740858429576e-208,1375,1,0,0,1,1,1,0,1,1,1,1
ld,0.51293500711176909,3.9547403737549931e-93,1375,1,0,0,1,1,0,1,1,1,1,1
ld,0.55335609858219847,3.9389010118059053e-111,1375,1,0,0,1,0,1,1,1,1,1,1
ld,0.38738054849225495,1.8487117845780653e-50,1375,1,0,0,0,1,1,1,1,1,1,1
ld,0.59892527784736549,1.2510951965923579e-134,1375,0,1,1,1,1,1,1,1,1,0,0
ld,0.49621369681696298,2.2995505958342247e-86,1375,0,1,1,1,1,1,1,1,0,1,0
ld,0.5928762994704746,2.7203326468289154e-131,1375,0,1,1,1,1,1,1,1,0,0,1
ld,0.68346976110013025,6.6517751470219245e-190,1375,0,1,1,1,1,1,0,1,1,1,0
ld,0.79033404384327621,2.0099297486357556e-294,1375,0,1,1,1,1,1,0,1,1,0,1
ld,0.6834758595588265,6.5806603626516727e-190,1375,0,1,1,1,1,1,0,1,0,1,1
ld,0.46232531891137674,9.3610683238771438e-74,1375,0,1,1,1,1,0,1,1,1,1,0
ld,0.56752034309209409,4.815883382955562e-118,1375,0,1,1,1,1,0,1,1,1,0,1
ld,0.47035565472286994,1.288898808215658e-76,1375,0,1,1,1,1,0,1,1,0,1,1
ld,0.65504750695946523,2.5203956599458456e-169,1375,0,1,1,1,1,0,0,1,1,1,1
ld,0.51067024941603512,3.4315487203824841e-92,1375,0,1,1,1,0,1,1,1,1,1,0
ld,0.60171967156218453,3.3991124342458687e-136,1375,0,1,1,1,0,1,1,1,1,0,1
ld,0.51642989645948423,1.364874820787087e-94,1375,0,1,1,1,0,1,1,1,0,1,1
ld,0.70930543450220551,9.1627840217031552e-211,1375,0,1,1,1,0,1,0,1,1,1,1
ld,0.48010619239463626,3.4048889007675035e-80,1375,0,1,1,1,0,0,1,1,1,1,1
ld,0.31022454099760211,4.6680830594733551e-32,1375,0,1,1,0,1,1,1,1,1,1,0
ld,0.4687424859450573,4.9103481255078503e-76,1375,0,1,1,0,1,1,1,1,1,0,1
ld,0.34547667814724325,7.9140626678228775e-40,1375,0,1,1,0,1,1,1,1,0,1,1
ld,0.55471943713647476,8.7987921917310684e-112,1375,0,1,1,0,1,1,0,1,1,1,1
ld,0.32710087161638041,1.193848191639111e-35,1375,0,1,1,0,1,0,1,1,1,1,1
ld,0.35570747044362888,2.8007594177621823e-42,1375,0,1,1,0,0,1,1,1,1,1,1
ld,0.49358068825417717,2.4716125771186245e-85,1375,0,1,0,1,1,1,1,1,1,1,0
ld,0.58963311598889945,1.5666236173345346e-129,1375,0,1,0,1,1,1,1,1,1,0,1
ld,0.50014771291791726,6.3651569609763921e-88,1375,0,1,0,1,1,1,1,1,0,1,1
ld,0.68477485324514575,6.6272472547614249e-191,1375,0,1,0,1,1,1,0,1,1,1,1
ld,0.46701388420537948,2.0423410070406205e-75,1375,0,1,0,1,1,0,1,1,1,1,1
ld,0.51457114873508469,8.2183897659169532e-94,1375,0,1,0,1,0,1,1,1,1,1,1
ld,0.33961794637919046,1.8260808840371905e-38,1375,0,1,0,0,1,1,1,1,1,1,1
ld,0.49416946749105289,1.4559287235186602e-85,1375,0,0,1,1,1,1,1,1,1,1,0
ld,0.5890487131062998,3.2363022708444643e-129,1375,0,0,1,1,1,1,1,1,1,0,1
ld,0.50133985014528859,2.1266739774562443e-88,1375,0,0,1,1,1,1,1,1,0,1,1
ld,0.68216192835320066,6.6280017117812967e-189,1375,0,0,1,1,1,1,0,1,1,1,1
ld,0.47095996488278102,7.794847183686674e-77,1375,0,0,1,1,1,0,1,1,1,1,1
ld,0.5141171237742721,1.2720520526415298e-93,1375,0,0,1,1,0,1,1,1,1,1,1
ld,0.34781983973486386,2.2131622160553229e-40,1375,0,0,1,0,1,1,1,1,1,1,1
ld,0.49861486250866927,2.5895540795534045e-87,1375,0,0,0,1,1,1,1,1,1,1,1
ld,0.62998384006571928,6.0333299104707975e-153,1375,1,1,1,1,1,1,1,1,1,0,0
ld,0.54273007498158299,3.6919251303941658e-106,1375,1,1,1,1,1,1,1,1,0,1,0
ld,0.62304971279933741,1.1215598519755714e-148,1375,1,1,1,1,1,1,1,1,0,0,1
ld,0.7091128397086488,1.336639875173747e-210,1375,1,1,1,1,1,1,0,1,1,1,0
ld,0.79367611708768904,1.1660145339700385e-298,1375,1,1,1,1,1,1,0,1,1,0,1
ld,0.70629202218764686,3.2547239370146533e-208,1375,1,1,1,1,1,1,0,1,0,1,1
ld,0.51403100708512561,1.3818378779593139e-93,1375,1,1,1,1,1,0,1,1,1,1,0
ld,0.60026548685122039,2.229429258694667e-135,1375,1,1,1,1,1,0,1,1,1,0,1
ld,0.51665978720778549,1.0922542779517416e-94,1375,1,1,1,1,1,0,1,1,0,1,1
ld,0.68558268145290235,1.5801978524646658e-191,1375,1,1,1,1,1,0,0,1,1,1,1
ld,0.55658172736281752,1.122925835507721e-112,1375,1,1,1,1,0,1,1,1,1,1,0
ld,0.63309224889222682,6.7802857749827666e-155,1375,1,1,1,1,0,1,1,1,1,0,1
ld,0.55793089678728269,2.5065623650419505e-113,1375,1,1,1,1,0,1,1,1,0,1,1
ld,0.72662854929550602,4.3604454084661673e-226,1375,1,1,1,1,0,1,0,1,1,1,1
ld,0.52786103957594921,1.7068859449787225e-99,1375,1,1,1,1,0,0,1,1,1,1,1
ld,0.37596135346549048,2.0982192476192994e-47,1375,1,1,1,0,1,1,1,1,1,1,0
ld,0.48897793414566776,1.4940005540715466e-83,1375,1,1,1,0,1,1,1,1,1,0,1
ld,0.39560501338088772,9.7794469879020097e-53,1375,1,1,1,0,1,1,1,1,0,1,1
ld,0.61120510825866747,1.2546232057304289e-141,1375,1,1,1,0,1,1,0,1,1,1,1
ld,0.35920078456936183,3.8852405676034415e-43,1375,1,1,1,0,1,0,1,1,1,1,1
ld,0.41195939342861443,1.8522844916105259e-57,1375,1,1,1,0,0,1,1,1,1,1,1
ld,0.54115749201657182,1.9409547099241313e-105,1375,1,1,0,1,1,1,1,1,1,1,0
ld,0.6210946658901495,1.7145722959915123e-147,1375,1,1,0,1,1,1,1,1,1,0,1
ld,0.54306398281741541,2.5925093094558474e-106,1375,1,1,0,1,1,1,1,1,0,1,1
ld,0.70775277487238109,1.9065109690633569e-209,1375,1,1,0,1,1,1,0,1,1,1,1
ld,0.5145352895098908,8.5070944692499257e-94,1375,1,1,0,1,1,0,1,1,1,1,1
ld,0.55690039910037326,7.8848069602138317e-113,1375,1,1,0,1,0,1,1,1,1,1,1
ld,0.3913420472716948,1.5079610794681013e-51,1375,1,1,0,0,1,1,1,1,1,1,1
ld,0.53949846341006702,1.107312802260963e-104,1375,1,0,1,1,1,1,1,1,1,1,0
ld,0.61856984575112661,5.6400062686969923e-146,1375,1,0,1,1,1,1,1,1,1,0,1
ld,0.54193719743548774,8.5335605717956569e-106,1375,1,0,1,1,1,1,1,1,0,1,1
ld,0.7045630980784352,9.1455801030211797e-207,1375,1,0,1,1,1,1,0,1,1,1,1
ld,0.51481882679666113,6.4739792308129352e-94,1375,1,0,1,1,1,0,1,1,1,1,1
ld,0.55473237381873264,8.6742463003557915e-112,1375,1,0,1,1,0,1,1,1,1,1,1
ld,0.3921517203058556,8.9966131421796151e-52,1375,1,0,1,0,1,1,1,1,1,1,1
ld,0.54022334581174181,5.1803390427589363e-105,1375,1,0,0,1,1,1,1,1,1,1,1
ld,0.49590509629552249,3.0407959218549868e-86,1375,0,1,1,1,1,1,1,1,1,1,0
ld,0.59020002200328558,7.7392335310475622e-130,1375,0,1,1,1,1,1,1,1,1,0,1
ld,0.50251211689181818,7.2058616191981256e-89,1375,0,1,1,1,1,1,1,1,0,1,1
ld,0.68363171194260963,4.9995731034330845e-190,1375,0,1,1,1,1,1,0,1,1,1,1
ld,0.46981730458540011,2.015681293817785e-76,1375,0,1,1,1,1,0,1,1,1,1,1
ld,0.5167749741338461,9.7680897016216175e-95,1375,0,1,1,1,0,1,1,1,1,1,1
ld,0.34482566296905193,1.1254178624807467e-39,1375,0,1,1,0,1,1,1,1,1,1,1
ld,0.49995047071431298,7.627826794359472e-88,1375,0,1,0,1,1,1,1,1,1,1,1
ld,0.50103930664732088,2.8048387576371869e-88,1375,0,0,1,1,1,1,1,1,1,1,1
ld,0.54250226139986257,4.6978980420160658e-106,1375,1,1,1,1,1,1,1,1,1,1,0
ld,0.62124328637144566,1.3945014445941469e-147,1375,1,1,1,1,1,1,1,1,1,0,1
ld,0.54449884705910467,5.6492441523635105e-107,1375,1,1,1,1,1,1,1,1,0,1,1
ld,0.70637407915025618,2.7764748080991994e-208,1375,1,1,1,1,1,1,0,1,1,1,1
ld,0.51636566596087552,1.4525009763597019e-94,1375,1,1,1,1,1,0,1,1,1,1,1
ld,0.55816384594992485,1.9334189954723493e-113,1375,1,1,1,1,0,1,1,1,1,1,1
ld,0.39601372457156131,7.5073733003039481e-53,1375,1,1,1,0,1,1,1,1,1,1,1
ld,0.5429339222337265,2.975386685753407e-106,1375,1,1,0,1,1,1,1,1,1,1,1
ld,0.54176279906758518,1.0257392422397829e-105,1375,1,0,1,1,1,1,1,1,1,1,1
ld,0.50233536072284735,8.4854087782633116e-89,1375,0,1,1,1,1,1,1,1,1,1,1
ld,0.54438471384511511,6.3788680623737681e-107,1375,1,1,1,1,1,1,1,1,1,1,1
sfb,0.33164878434476341,1.9555941455079558e-35,1327,1,0,0,0,0,0,0,0,1,0,0
sfb,0.35116518135445318,1.3946784876078236e-32,1076,0,1,0,0,0,0,0,0,1,0,0
sfb,0.40288111322224274,1.9730557214072113e-48,1210,0,0,1,0,0,0,0,0,1,0,0
sfb,0.35881617909602787,1.3446327474640115e-41,1327,0,0,0,1,0,0,0,0,1,0,0
sfb,0.64739155210352939,9.1112395940941275e-89,737,0,0,0,0,1,0,0,0,1,0,0
sfb,0.42038812402877951,2.0643322912793493e-57,1314,0,0,0,0,0,1,0,0,1,0,0
sfb,0.29112090274672886,2.4708924103361748e-27,1327,0,0,0,0,0,0,1,0,1,0,0
sfb,0.18180464118576919,2.5196412052207411e-11,1327,0,0,0,0,0,0,0,1,1,0,0
sfb,0.097634904395021579,0.00036831219340631883,1327,0,0,0,0,0,0,0,0,1,1,0
sfb,0.43085635904176145,5.1449041800960972e-61,1325,0,0,0,0,0,0,0,0,1,0,1
sfb,0.32094379351149144,3.5886595582635137e-33,1327,1,1,0,0,0,0,0,0,1,0,0
sfb,0.31128300647349588,3.3152202725036474e-31,1327,1,0,1,0,0,0,0,0,1,0,0
sfb,0.31258566676183108,1.818420309158848e-31,1327,1,0,0,1,0,0,0,0,1,0,0
sfb,0.36447997852049852,5.832220027856894e-43,1327,1,0,0,0,1,0,0,0,1,0,0
sfb,0.28654066832633529,1.6989103899614665e-26,1327,1,0,0,0,0,1,0,0,1,0,0
sfb,0.23930768102944416,9.7437845221898279e-19,1327,1,0,0,0,0,0,1,0,1,0,0
sfb,0.16707366107450089,9.1533833575846681e-10,1327,1,0,0,0,0,0,0,1,1,0,0
sfb,0.10414294829746383,0.00014441399624553214,1327,1,0,0,0,0,0,0,0,1,1,0
sfb,0.24747710259376771,5.7310699342331407e-20,1327,1,0,0,0,0,0,0,0,1,0,1
sfb,0.35621599655712366,1.4449532321804181e-40,1313,0,1,1,0,0,0,0,0,1,0,0
sfb,0.3469959739762663,7.673537578916686e-39,1327,0,1,0,1,0,0,0,0,1,0,0
sfb,0.52580306154284828,8.0229778695909705e-93,1293,0,1,0,0,1,0,0,0,1,0,0
sfb,0.43030359784960115,1.1437121321220347e-60,1321,0,1,0,0,0,1,0,0,1,0,0
sfb,0.28265858171861141,8.4682849393004389e-26,1327,0,1,0,0,0,0,1,0,1,0,0
sfb,0.17355297240923051,1.9581325739816011e-10,1327,0,1,0,0,0,0,0,1,1,0,0
sfb,0.089185946637013194,0.0011448006324131202,1327,0,1,0,0,0,0,0,0,1,1,0
sfb,0.31955538342585116,6.9484985203663166e-33,1327,0,1,0,0,0,0,0,0,1,0,1
sfb,0.34568809706134662,1.5233614399372372e-38,1327,0,0,1,1,0,0,0,0,1,0,0
sfb,0.58014974482813053,6.5640831631789044e-117,1290,0,0,1,0,1,0,0,0,1,0,0
sfb,0.3549009989702922,1.134046748662232e-40,1327,0,0,1,0,0,1,0,0,1,0,0
sfb,0.28530574461805075,2.8397938187012091e-26,1327,0,0,1,0,0,0,1,0,1,0,0
sfb,0.17989757429238287,4.082301593476993e-11,1327,0,0,1,0,0,0,0,1,1,0,0
sfb,0.10169727822748999,0.00020663581266976933,1327,0,0,1,0,0,0,0,0,1,1,0
sfb,0.37700064470416089,4.511884139302046e-46,1327,0,0,1,0,0,0,0,0,1,0,1
sfb,0.3662766335740178,2.1270041932366532e-43,1327,0,0,0,1,1,0,0,0,1,0,0
sfb,0.33824625966819749,7.0878284819578106e-37,1327,0,0,0,1,0,1,0,0,1,0,0
sfb,0.23241272143419592,9.8185456319506473e-18,1327,0,0,0,1,0,0,1,0,1,0,0
sfb,0.20087265595281703,1.5142379109414885e-13,1327,0,0,0,1,0,0,0,1,1,0,0
sfb,0.14912988864489315,4.8171037177157798e-08,1327,0,0,0,1,0,0,0,0,1,1,0
sfb,0.30525389307657941,5.1369060292164049e-30,1327,0,0,0,1,0,0,0,0,1,0,1
sfb,0.34134344997246546,1.4519584316162945e-37,1327,0,0,0,0,1,1,0,0,1,0,0
sfb,0.31307241648633555,1.4517825747509494e-31,1327,0,0,0,0,1,0,1,0,1,0,0
sfb,0.24322561024578759,2.5367711534077521e-19,1327,0,0,0,0,1,0,0,1,1,0,0
sfb,0.14467154938101276,1.2032688149965106e-07,1327,0,0,0,0,1,0,0,0,1,1,0
sfb,0.52250623972434018,1.0521662838447294e-93,1325,0,0,0,0,1,0,0,0,1,0,1
sfb,0.25109386872475026,1.5808064518488956e-20,1327,0,0,0,0,0,1,1,0,1,0,0
sfb,0.13263256342047591,1.2444759157944308e-06,1327,0,0,0,0,0,1,0,1,1,0,0
sfb,0.07896634389376464,0.0039973392000819752,1327,0,0,0,0,0,1,0,0,1,1,0
sfb,0.3087346279646962,1.0640800147383284e-30,1327,0,0,0,0,0,1,0,0,1,0,1
sfb,0.25316673322775946,7.4856350105173133e-21,1327,0,0,0,0,0,0,1,1,1,0,0
sfb,0.19689028025817149,4.6038176889256982e-13,1327,0,0,0,0,0,0,1,0,1,1,0
sfb,0.27334653576670903,3.6022364033724016e-24,1327,0,0,0,0,0,0,1,0,1,0,1
sfb,0.12125604058544677,9.4536701402717141e-06,1327,0,0,0,0,0,0,0,1,1,1,0
sfb,0.16541477202471203,1.3455855818675905e-09,1327,0,0,0,0,0,0,0,1,1,0,1
sfb,0.11384890883076869,3.2259070121418929e-05,1327,0,0,0,0,0,0,0,0,1,1,1
sfb,0.30251734278492731,1.7449153917093396e-29,1327,1,1,1,0,0,0,0,0,1,0,0
sfb,0.30731714520577474,2.0254861326570224e-30,1327,1,1,0,1,0,0,0,0,1,0,0
sfb,0.34730142868624708,6.5348915974329049e-39,1327,1,1,0,0,1,0,0,0,1,0,0
sfb,0.28667325882340766,1.60749102388606e-26,1327,1,1,0,0,0,1,0,0,1,0,0
sfb,0.23524641424932918,3.8333554577062904e-18,1327,1,1,0,0,0,0,1,0,1,0,0
