fg_id,fg_name,role,fg_last,fg_first,bbm_id,bbm_last,bbm_first,yh_id,yh_last,yh_first,yh_team,yh_pos,howe_id,mlb_id
sa501778,Jeremy Cruz,bat,Cruz,Jeremy,,,,,,,,,,
sa501900,Sean Nicol,bat,Nicol,Sean,,,,,,,,,,
sa501901,Tillman Pugh,bat,Pugh,Tillman,,,,,,,,,,
sa501906,Ryan Cavan,bat,Cavan,Ryan,,,,,,,,,,
sa501909,Kenny Faulk,pit,Faulk,Kenny,,,,,,,,,,
sa501917,Dale Dickerson,pit,Dickerson,Dale,,,,,,,,,,
sa501919,Ryan Robowski,pit,Robowski,Ryan,,,,,,,,,,
sa501923,Michael Pericht,bat,Pericht,Michael,,,,,,,,,,
sa501935,Dakota Watts,pit,Watts,Dakota,,,,,,,,,,
sa501936,Dan Wagner,bat,Wagner,Dan,,,,,,,,,,
sa501942,Tyler Bortnick,bat,Bortnick,Tyler,,,,,,,,,,
sa501943,Keenyn Walker,bat,Walker,Keenyn,,,,,,,,,,
sa501946,Josef Terry,bat,Terry,Josef,,,,,,,,,,
sa501947,Jorge Reyes,pit,Reyes,Jorge,,,,,,,,,,
sa501949,Chris Gloor,pit,Gloor,Chris,,,,,,,,,,
sa501951,Deven Marrero,bat,Marrero,Deven,,,,,,,,,,
sa501952,Josh Hungerman,pit,Hungerman,Josh,,,,,,,,,,
sa501954,Pat Stover,bat,Stover,Pat,,,,,,,,,,
sa501956,Casey Frawley,bat,Frawley,Casey,,,,,,,,,,
sa501959,Brent Keys,bat,Keys,Brent,,,,,,,,,,571849
sa501964,Brian Goodwin,bat,Goodwin,Brian,,,,9639,Goodwin,Brian,,OF,GOODWIN19901102A,
sa501967,Chad Thompson,pit,Thompson,Chad,,,,,,,,,,
sa501972,Tyler Cravy,pit,Cravy,Tyler,,,,,,,,,,
sa501974,Micheal Dabbs,bat,Dabbs,Micheal,,,,,,,,,,
sa501975,Kraig Sitton,pit,Sitton,Kraig,,,,,,,,,,552668
sa501976,Christopher Tremblay,bat,Tremblay,Christopher,,,,,,,,,,
sa501977,Ryan Beckman,pit,Beckman,Ryan,,,,,,,,,,
sa501983,Jonathan Walsh,bat,Walsh,Jonathan,,,,,,,,,,
sa501985,Tyrelle Harris,pit,Harris,Tyrelle,,,,,,,,,,
sa501986,Mitchell Clegg,pit,Clegg,Mitchell,,,,,,,,,,
sa501987,Dan Cooper,pit,Cooper,Dan,,,,,,,,,,
sa501990,Jakob Dalfonso,bat,Dalfonso,Jakob,,,,,,,,,,
sa501993,John Wooten,bat,Wooten,John,,,,,,,,,,
sa501997,Stephen Perez,bat,Perez,Stephen,,,,,,,,,,
sa501999,Jeffrey Lorick,pit,Lorick,Jeffrey,,,,,,,,,,
sa502000,Rawley Bishop,bat,Bishop,Rawley,,,,,,,,,,
sa502003,Matt Crim,pit,Crim,Matt,,,,,,,,,,
sa502006,Dallas Tarleton,bat,Tarleton,Dallas,,,,,,,,,,
sa502007,Eric Roof,bat,Roof,Eric,,,,,,,,,,
sa502008,Giovanni Soto,pit,Soto,Giovanni,,,,,,,,,,
sa502009,Patrick Keating,pit,Keating,Patrick,,,,,,,,,,
sa502010,Dustin Garneau,bat,Garneau,Dustin,,,,,,,,,,
sa502011,Chandler Laurent,bat,Laurent,Chandler,,,,,,,,,,
sa502016,Michael Faulkner,bat,Faulkner,Michael,,,,,,,,,,
sa502017,Ryan Stovall,bat,Stovall,Ryan,,,,,,,,,,
sa502019,Brendan Lafferty,pit,Lafferty,Brendan,,,,,,,,,,
sa502020,Jayce Boyd,bat,Boyd,Jayce,,,,,,,,,BOYD19901230A,
sa502022,Maxwell Peterson,pit,Peterson,Maxwell,,,,,,,,,,
sa502025,Dwight Childs,bat,Childs,Dwight,,,,,,,,,,
sa502026,Jeff Rowland,bat,Rowland,Jeff,,,,,,,,,,
sa502028,Roidany Aguila,bat,Aguila,Roidany,,,,,,,,,,
sa502032,Greg Wilborn,pit,Wilborn,Greg,,,,,,,,,,
sa502036,Travis Tartamella,bat,Tartamella,Travis,,,,,,,,,,
sa502037,Rand Smith,bat,Smith,Rand,,,,,,,,,,
sa502038,Anthony Garcia,bat,Garcia,Anthony,,,,,,,,,,
sa502039,Dennis Tepera,pit,Tepera,Dennis,,,,,,,,,,
sa502040,Scott Schneider,pit,Schneider,Scott,,,,,,,,,,
sa502042,Kevin Nolan,bat,Nolan,Kevin,,,,,,,,,,
sa502045,Chris Henderson,bat,Henderson,Chris,,,,,,,,,,
sa502048,Nathan Reed,pit,Reed,Nathan,,,,,,,,,,
sa502049,John Stilson,pit,Stilson,John,,,,,,,,,,
sa502052,Brady Shoemaker,bat,Shoemaker,Brady,,,,,,,,,,
sa502053,Thomas Keeling,pit,Keeling,Thomas,,,,,,,,,,
sa502055,Franklin Romero,bat,Romero,Franklin,,,,,,,,,,
sa502056,Nelfi Zapata,bat,Zapata,Nelfi,,,,,,,,,,
sa502058,Luke Murton,bat,Murton,Luke,,,,,,,,,,
sa502061,Scott Krieger,bat,Krieger,Scott,,,,,,,,,,
sa502063,Philip Negus,pit,Negus,Philip,,,,,,,,,,
sa502065,Stephen Batts,bat,Batts,Stephen,,,,,,,,,,
sa502066,Dylan Floro,pit,Floro,Dylan,,,,,,,,,,
sa502067,Tom Ebert,pit,Ebert,Tom,,,,,,,,,,
sa502070,Sergio Burruel,bat,Burruel,Sergio,,,,,,,,,,
sa502071,Hector Rabago,bat,Rabago,Hector,,,,,,,,,,
sa502077,Kane Holbrooks,pit,Holbrooks,Kane,,,,,,,,,,
sa502078,Danny Rosenbaum,pit,Rosenbaum,Danny,8447,Rosenbaum,Daniel,,,,,,,
sa502080,Jacob Partridge,pit,Partridge,Jacob,,,,,,,,,,
sa502081,Cody Decker,bat,Decker,Cody,,,,,,,,,,
sa502083,Cameron Coffey,pit,Coffey,Cameron,,,,,,,,,,
sa502086,Joseph Bonfe,bat,Bonfe,Joseph,,,,,,,,,,
sa502087,Drew Biery,bat,Biery,Drew,,,,,,,,,,
sa502092,Randall Fant,pit,Fant,Randall,,,,,,,,,,
sa502095,Greg Rohan,bat,Rohan,Greg,,,,,,,,,,
sa502106,Jeff Ibarra,pit,Ibarra,Jeff,,,,,,,,,,
sa502108,Terrence Dayleg,bat,Dayleg,Terrence,,,,,,,,,,
sa502109,Joseph Bergman,bat,Bergman,Joseph,,,,,,,,,,
sa502113,Jose Hernandez,bat,Hernandez,Jose,,,,,,,,,,
sa502114,Michael Mooney,bat,Mooney,Michael,,,,,,,,,,
sa502115,Carlton Tanabe,bat,Tanabe,Carlton,,,,,,,,,,
sa502124,Alexander Burg,bat,Burg,Alexander,,,,,,,,,,
sa502129,Kyle Lafrenz,bat,Lafrenz,Kyle,,,,,,,,,,
sa502131,Joey Wong,bat,Wong,Joey,,,,,,,,,,
sa502133,Derrick Fitzgerald,bat,Fitzgerald,Derrick,,,,,,,,,,
sa502134,Zachary Jones,pit,Jones,Zachary,,,,,,,,,,
sa502136,Matt Ridings,pit,Ridings,Matt,,,,,,,,,,
sa502141,Jay Johnson,pit,Johnson,Jay,,,,,,,,,,
sa502144,Taylor Rogers,pit,Rogers,Taylor,,,,,,,,,,
sa502145,Chris Richburg,bat,Richburg,Chris,,,,,,,,,,
sa502147,Shawn Blackwell,pit,Blackwell,Shawn,,,,,,,,,,
sa502150,Jose Rivera,bat,Rivera,Jose,,,,,,,,,,
sa502153,Kent Walton,bat,Walton,Kent,,,,,,,,,,
sa502154,Victor Roache,bat,Roache,Victor,,,,,,,,,,
sa502159,Daniel Jimenez,pit,Jimenez,Daniel,,,,,,,,,,
sa502161,Blake Hauser,pit,Hauser,Blake,,,,,,,,,,
sa502167,Michael Brady,pit,Brady,Michael,,,,,,,,,,572728
sa502168,Richard Shaffer,bat,Shaffer,Richard,,,,,,,,,,
sa502169,Rob Donovan,pit,Donovan,Rob,,,,,,,,,,
sa502172,Matt Nuzzo,bat,Nuzzo,Matt,,,,,,,,,,
sa502177,John Church,pit,Church,John,,,,,,,,,,
sa502179,Kevin Mahoney,bat,Mahoney,Kevin,,,,,,,,,,
sa502184,Michael Strong,pit,Strong,Michael,,,,,,,,,,
sa502193,Austin House,pit,House,Austin,,,,,,,,,,
sa502223,Hector Garanzuay,bat,Garanzuay,Hector,,,,,,,,,,
sa502224,Antonio Lamas,bat,Lamas,Antonio,,,,,,,,,,
sa502230,Enrique Trujillo,bat,Trujillo,Enrique,,,,,,,,,,
sa502233,Daniel Lopez,pit,Lopez,Daniel,,,,,,,,,,
sa502234,Mario Gonzalez,pit,Gonzalez,Mario,,,,,,,,,,
sa502235,Adrian Ramirez,pit,Ramirez,Adrian,,,,,,,,,,
sa502263,Jhonny Medrano,bat,Medrano,Jhonny,,,,,,,,,,
sa502294,Chris Sorce,pit,Sorce,Chris,,,,,,,,,,
sa502297,Matt Dermody,pit,Dermody,Matt,,,,,,,,,,
sa502307,William Scott,pit,Scott,William,,,,,,,,,,
sa502309,Edgar Corcino,bat,Corcino,Edgar,,,,,,,,,,
sa502312,Nathan Long,pit,Long,Nathan,,,,,,,,,,
sa502313,Dan Kaczrowski,bat,Kaczrowski,Dan,,,,,,,,,,
sa502315,Austin Hudson,pit,Hudson,Austin,,,,,,,,,,
sa502319,Michael Planeta,bat,Planeta,Michael,,,,,,,,,,
sa502323,Patrick Mckenna,bat,Mckenna,Patrick,,,,,,,,,,
sa502324,Daniel Perkins,pit,Perkins,Daniel,,,,,,,,,,
sa502326,Michael Gilmartin,bat,Gilmartin,Michael,,,,,,,,,,
sa502327,Tyler Sturdevant,pit,Sturdevant,Tyler,,,,,,,,,,
sa502329,Brian Johnson,pit,Johnson,Brian,,,,,,,,,,
sa502335,Kyle Davis,bat,Davis,Kyle,,,,,,,,,,
sa502337,Jeffrey Farnham,bat,Farnham,Jeffrey,,,,,,,,,,
sa502340,Reed Gragnani,bat,Gragnani,Reed,,,,,,,,,,
sa502341,Brady Wager,pit,Wager,Brady,,,,,,,,,,
sa502344,Matt Swynenberg,pit,Swynenberg,Matt,,,,,,,,,,
sa502348,Kyle Hoppy,bat,Hoppy,Kyle,,,,,,,,,,
sa502349,Jamaine Cotton,pit,Cotton,Jamaine,,,,,,,,,,
sa502365,Conner Crumbliss,bat,Crumbliss,Conner,,,,,,,,,,
sa502368,Derek Law,pit,Law,Derek,,,,,,,,,,
sa502395,Pat Light,pit,Light,Pat,,,,,,,,,,
sa502400,Aaron Meade,pit,Meade,Aaron,,,,,,,,,,
sa502401,Eugene Escalante,bat,Escalante,Eugene,,,,,,,,,,
sa502411,Evan Bronson,pit,Bronson,Evan,,,,,,,,,,
sa502412,Brandon Haveman,bat,Haveman,Brandon,,,,,,,,,,
sa502419,Michael Morrison,pit,Morrison,Michael,,,,,,,,,,
sa502425,Rashawn Payne,bat,Payne,Rashawn,,,,,,,,,,
sa502430,Beau Wright,pit,Wright,Beau,,,,,,,,,,
sa502437,Cody Stubbs,bat,Stubbs,Cody,,,,,,,,,,
sa502440,Heath Nichols,pit,Nichols,Heath,,,,,,,,,,
sa502520,Jack Murphy,bat,Murphy,Jack,,,,,,,,,,
sa502524,Brian Ward,bat,Ward,Brian,,,,,,,,,,
sa502525,Jiwan James,bat,James,Jiwan,,,,,,,,,,
sa502528,Drew Hedman,bat,Hedman,Drew,,,,,,,,,,
sa502535,Jae-Hoon Ha,bat,Ha,Jae-Hoon,,,,,,,,,,
sa502536,Hak-Ju Lee,bat,Lee,Hak-Ju,7556,Lee,Hak-Ju,9114,Lee,Hak-Ju,TB,SS,,573349
sa502539,Gerson Montilla,bat,Montilla,Gerson,,,,,,,,,,
sa502546,Mario Yepez,bat,Yepez,Mario,,,,,,,,,,
sa502557,Jared Prince,bat,Prince,Jared,,,,,,,,,,
sa502559,Brad Wilson,pit,Wilson,Brad,,,,,,,,,,
sa502562,Quinton Miller,pit,Miller,Quinton,,,,,,,,,,
sa502563,Diego Moreno,pit,Moreno,Diego,,,,,,,,,,
sa502565,Jean Almanzar,bat,Almanzar,Jean,,,,,,,,,,
sa502566,Jose Jimenez,bat,Jimenez,Jose,,,,,,,,,,
sa502591,Jesus Morelli,bat,Morelli,Jesus,,,,,,,,,,
sa502601,Ryan Scoma,bat,Scoma,Ryan,,,,,,,,,,
sa502602,Ydwin Villegas,bat,Villegas,Ydwin,,,,,,,,,,
sa502607,Argenis Martinez,bat,Martinez,Argenis,,,,,,,,,,
sa502621,Jonathan Galvez,bat,Galvez,Jonathan,,,,,,,,,,
sa502647,Rob Wort,pit,Wort,Rob,,,,,,,,,,
sa502648,Wande Olabisi,bat,Olabisi,Wande,,,,,,,,,,
sa502672,Brenden Webb,bat,Webb,Brenden,,,,,,,,,,
sa502674,Craig Westcott,pit,Westcott,Craig,,,,,,,,,,
sa502678,Yovan Gonzalez,bat,Gonzalez,Yovan,,,,,,,,,,
sa502680,James Robbins,bat,Robbins,James,,,,,,,,,,
sa502682,Bryce Massanari,bat,Massanari,Bryce,,,,,,,,,,
sa502684,Royce Consigli,bat,Consigli,Royce,,,,,,,,,,
sa502686,Bryson Smith,bat,Smith,Bryson,,,,,,,,,,
sa502687,Jack Marder,bat,Marder,Jack,,,,,,,,,,
sa502697,Jordan Harrison,pit,Harrison,Jordan,,,,,,,,,,
sa502700,Stephen Kohlscheen,pit,Kohlscheen,Stephen,,,,,,,,,,
sa502702,Jeremiah Bayer,pit,Bayer,Jeremiah,,,,,,,,,,
sa502703,Marcus Jensen,pit,Jensen,Marcus,,,,,,,,,,
sa502706,Clint Dempster,pit,Dempster,Clint,,,,,,,,,,
sa502709,Matthew Jackson,pit,Jackson,Matthew,,,,,,,,,,
sa502711,Zachary Taylor,bat,Taylor,Zachary,,,,,,,,,,
sa502713,Mike Flacco,bat,Flacco,Mike,,,,,,,,,,
sa502718,Andrew Walter,pit,Walter,Andrew,,,,,,,,,,
sa502724,Raynor Campbell,bat,Campbell,Raynor,,,,,,,,,,
sa502727,Joseph O'Gara,pit,O'Gara,Joseph,,,,,,,,,,
sa502732,Ryan Hamme,bat,Hamme,Ryan,,,,,,,,,,
sa502733,Mitchell Haniger,bat,Haniger,Mitchell,,,,,,,,,,
sa502740,Aaron Dott,pit,Dott,Aaron,,,,,,,,,,
sa502742,Jordan Whatcott,pit,Whatcott,Jordan,,,,,,,,,,
sa502751,Parker Markel,pit,Markel,Parker,,,,,,,,,,
sa502753,Louis Voit,bat,Voit,Louis,,,,,,,,,,
sa502754,Garrett Claypool,pit,Claypool,Garrett,,,,,,,,,,
sa502757,Matt Packer,pit,Packer,Matt,,,,,,,,,,
sa502763,Thomas Chism,pit,Chism,Thomas,,,,,,,,,,
sa502768,Trey Mcnutt,pit,Mcnutt,Trey,6506,McNutt,Trey,,,,,,,
sa502769,Raoul Torrez,bat,Torrez,Raoul,,,,,,,,,,
sa502770,Nicholas Desantiago,bat,Desantiago,Nicholas,,,,,,,,,,
sa502772,Tyler Naquin,bat,Naquin,Tyler,,,,,,,,,,
sa502774,Tyler Stubblefield,bat,Stubblefield,Tyler,,,,,,,,,,
sa502776,Cody Keefer,bat,Keefer,Cody,,,,,,,,,,
sa502777,Coty Woods,pit,Woods,Coty,8422,Woods,Coty,,,,,,,
sa502783,Robert Benincasa,pit,Benincasa,Robert,,,,,,,,,,
sa502787,Andrew Aplin,bat,Aplin,Andrew,,,,,,,,,,
sa502789,Colin Kleven,pit,Kleven,Colin,,,,,,,,,,
sa502795,Joseph Bonadonna,bat,Bonadonna,Joseph,,,,,,,,,,
sa502796,Alex Gonzalez,bat,Gonzalez,Alex,,,,,,,,,,
sa502797,Guillermo Pimentel,bat,Pimentel,Guillermo,,,,,,,,,,
sa502801,Christopher Murrill,bat,Murrill,Christopher,,,,,,,,,,
sa502807,Adrian Martinez,bat,Martinez,Adrian,,,,,,,,,,
sa502814,Henry Moreno,bat,Moreno,Henry,,,,,,,,,,
sa502815,Luis Piterson,bat,Piterson,Luis,,,,,,,,,,
sa502841,Matt Oye,pit,Oye,Matt,,,,,,,,,,
sa502851,Edward Concepcion,pit,Concepcion,Edward,,,,,,,,,,
sa502889,Francisco Valera,pit,Valera,Francisco,,,,,,,,,,
sa502912,Michael Giovenco,pit,Giovenco,Michael,,,,,,,,,,
sa502916,Eric Oliver,bat,Oliver,Eric,,,,,,,,,,
sa502917,Stephen Bruno,bat,Bruno,Stephen,,,,,,,,,,
sa502919,Lex Rutledge,pit,Rutledge,Lex,,,,,,,,,,
sa502920,Brian Gump,bat,Gump,Brian,,,,,,,,,,
sa502921,Miles Head,bat,Head,Miles,,,,9607,Head,Miles,,3B,,
sa502926,Garrett Cannizaro,bat,Cannizaro,Garrett,,,,,,,,,,
sa502932,Shane Mccatty,pit,Mccatty,Shane,,,,,,,,,,
sa502935,Scott Griggs,pit,Griggs,Scott,,,,,,,,,,
sa502960,Douglas Landaeta,bat,Landaeta,Douglas,,,,,,,,,,
sa502962,Diomedes Lopez,bat,Lopez,Diomedes,,,,,,,,,,
sa502983,Edul Escobar,bat,Escobar,Edul,,,,,,,,,,
sa502986,Richard Alvarez,pit,Alvarez,Richard,,,,,,,,,,
sa502992,Angel Cuan,pit,Cuan,Angel,,,,,,,,,,
sa502994,Eduardo Figueroa,pit,Figueroa,Eduardo,,,,,,,,,,
sa502996,Anthony Huttenlocker,pit,Huttenlocker,Anthony,,,,,,,,,,
sa502997,Su-Min Jung,pit,Jung,Su-Min,,,,,,,,,,
sa502999,Baudilio Lopez,pit,Lopez,Baudilio,,,,,,,,,,
sa503000,Jose Monegro,pit,Monegro,Jose,,,,,,,,,,
sa503002,David Mota,pit,Mota,David,,,,,,,,,,
sa503004,Adys Portillo,pit,Portillo,Adys,8424,Portillo,Adys,,,,,,,
sa503008,Michael Torrealba,pit,Torrealba,Michael,,,,,,,,,,
sa503009,Paul Smyth,pit,Smyth,Paul,,,,,,,,,,
sa503010,Luis De La Cruz,pit,De La Cruz,Luis,,,,,,,,,,
sa503012,Rony Peralta,bat,Peralta,Rony,,,,,,,,,,
sa503020,Cesar Valera,bat,Valera,Cesar,,,,,,,,,,
sa503022,Justin Trapp,bat,Trapp,Justin,,,,,,,,,TRAPP19901007A,
sa503023,Jonathan Rodriguez,bat,Rodriguez,Jonathan,,,,,,,,,,
sa503024,Roberto De La Cruz,bat,De La Cruz,Roberto,,,,,,,,,,
sa503027,Westley Moss,bat,Moss,Westley,,,,,,,,,,
sa503029,Gift Ngoepe,bat,Ngoepe,Gift,,,,,,,,,,
sa503032,Rogelios Noris,bat,Noris,Rogelios,,,,,,,,,,
sa503033,Ramon Cabrera,bat,Cabrera,Ramon,7646,Cabrera,Ramon,,,,,,,541608
sa503034,Eliecer Navarro,pit,Navarro,Eliecer,,,,,,,,,,
sa503035,Patrick Cooper,pit,Cooper,Patrick,,,,,,,,,,
sa503041,Camden Maron,bat,Maron,Camden,,,,,,,,,,
sa503043,Michael Ojala,pit,Ojala,Michael,,,,,,,,,,
sa503048,Rett Varner,pit,Varner,Rett,,,,,,,,,,
sa503050,Jacob Morris,bat,Morris,Jacob,,,,,,,,,,
sa503052,Chris Mckenzie,pit,Mckenzie,Chris,,,,,,,,,,
sa503053,Jeremy Lucas,bat,Lucas,Jeremy,,,,,,,,,,
sa503056,Patrick Biondi,bat,Biondi,Patrick,,,,,,,,,,
sa503060,Christopher Beck,pit,Beck,Christopher,,,,,,,,,,
sa503066,Grant Hogue,bat,Hogue,Grant,,,,,,,,,,
sa503067,David Hurlbut,pit,Hurlbut,David,,,,,,,,,,
sa503072,Matt Milroy,pit,Milroy,Matt,,,,,,,,,,
sa503073,Kevin David,bat,David,Kevin,,,,,,,,,,
sa503077,Robert Doran,pit,Doran,Robert,,,,,,,,,,
sa503081,Andrew Wilson,pit,Wilson,Andrew,,,,,,,,,,
sa503086,Matthew Carasiti,pit,Carasiti,Matthew,,,,,,,,,,
sa503143,Alejandro Torres,bat,Torres,Alejandro,,,,,,,,,,
sa503145,Julio Cedeno,bat,Cedeno,Julio,,,,,,,,,,
sa503146,Michael Freeman,bat,Freeman,Michael,,,,,,,,,,
sa503149,Justin Smith,pit,Smith,Justin,,,,,,,,,,
sa503151,Luis Alvarez,bat,Alvarez,Luis,,,,,,,,,,
sa503153,Tyler Saladino,bat,Saladino,Tyler,,,,,,,,,SALADINO19890720A,
sa503156,Ryan Crowley,pit,Crowley,Ryan,,,,,,,,,,
sa503157,Jhonatan Arias,bat,Arias,Jhonatan,,,,,,,,,,
sa503159,Joshua Turley,pit,Turley,Joshua,,,,,,,,,,
sa503161,Michael Yastrzemski,bat,Yastrzemski,Michael,,,,,,,,,,
sa503164,Josh Elander,bat,Elander,Josh,,,,,,,,,,
sa503166,Gaspar Santiago,pit,Santiago,Gaspar,,,,,,,,,,
sa503167,Zachary Nuding,pit,Nuding,Zachary,,,,,,,,,,
sa503168,Taylor Rogers,pit,Rogers,Taylor,,,,,,,,,,
sa503208,Brandon Thomas,bat,Thomas,Brandon,,,,,,,,,,
sa503210,Colin Bates,pit,Bates,Colin,,,,,,,,,,
sa503212,Steven Ewing,pit,Ewing,Steven,,,,,,,,,,
sa503215,Keith Glenn,bat,Glenn,Keith,,,,,,,,,,
sa503221,Shawn Griffith,pit,Griffith,Shawn,,,,,,,,,,
sa503224,Joseph Serafin,pit,Serafin,Joseph,,,,,,,,,,
sa503225,Brandon Sage,pit,Sage,Brandon,,,,,,,,,,
sa503229,Luis Castillo,bat,Castillo,Luis,,,,,,,,,,
sa503232,Brodie Greene,bat,Greene,Brodie,,,,,,,,,,
sa503234,Julio Concepcion,bat,Concepcion,Julio,,,,,,,,,,
sa503235,Matthew Koch,pit,Koch,Matthew,,,,,,,,,,
sa503237,Austin Maddox,pit,Maddox,Austin,,,,,,,,,,
sa503239,Peter Mooney,bat,Mooney,Peter,,,,,,,,,,
sa503241,Chris Manno,pit,Manno,Chris,,,,,,,,,,
sa503247,Kelvin De Leon,bat,De Leon,Kelvin,,,,,,,,,,
sa503248,Fernando De Los Santos,bat,De Los Santos,Fernando,,,,,,,,,,
sa503253,Edgar Duran,bat,Duran,Edgar,,,,,,,,,,
sa503255,Juan Duran,bat,Duran,Juan,,,,,,,,,,544269
sa503262,Ramon Flores,bat,Flores,Ramon,8338,Flores,Ramon,,,,,,FLORES19920326A,570717
sa503266,Ernesto Genoves,bat,Genoves,Ernesto,,,,,,,,,,
sa503268,Raywilly Gomez,bat,Gomez,Raywilly,,,,,,,,,,
sa503288,David Kandilas,bat,Kandilas,David,,,,,,,,,,
sa503289,Emilio King,bat,King,Emilio,,,,,,,,,,
sa503294,Adam Bailey,bat,Bailey,Adam,,,,,,,,,,
sa503297,Francisco Martinez,bat,Martinez,Francisco,7251,Martinez,Francisco,,,,,,,541648
sa503298,Casey Stevenson,bat,Stevenson,Casey,,,,,,,,,,
sa503303,Zeke Devoss,bat,Devoss,Zeke,,,,,,,,,,
sa503304,Julio Morban,bat,Morban,Julio,8428,Morban,Julio,,,,,,,573650
sa503314,Gerardo Olivares,pit,Olivares,Gerardo,,,,,,,,,,
sa503315,Travis Ozga,bat,Ozga,Travis,,,,,,,,,,
sa503316,Luis Paulino,pit,Paulino,Luis,,,,,,,,,,
sa503317,Carlos Perez,bat,Perez,Carlos,,,,,,,,,PEREZ19901027A,
sa503319,Gustavo Pierre,bat,Pierre,Gustavo,,,,,,,,,,
sa503320,Adolfo Reina,bat,Reina,Adolfo,,,,,,,,,,
sa503321,Rory Rhodes,bat,Rhodes,Rory,,,,,,,,,,
sa503326,Art Charles,bat,Charles,Art,,,,,,,,,,
sa503328,Jabari Henry,bat,Henry,Jabari,,,,,,,,,,
sa503329,Drew Hillman,bat,Hillman,Drew,,,,,,,,,,
sa503330,Brian Hernandez,bat,Hernandez,Brian,,,,,,,,,,
sa503333,Ryan Jones,bat,Jones,Ryan,,,,,,,,,,
sa503340,Joshua Lucas,pit,Lucas,Joshua,,,,,,,,,,
sa503343,Paul Burnside,pit,Burnside,Paul,,,,,,,,,,
sa503344,Brett Lee,pit,Lee,Brett,,,,,,,,,,
sa503345,Bobby Shore,pit,Shore,Bobby,,,,,,,,,,
sa503350,Brady Rodgers,pit,Rodgers,Brady,,,,,,,,,,
sa503356,Nicholas Struck,pit,Struck,Nicholas,,,,,,,,,,
sa503364,Tyler Cannon,bat,Cannon,Tyler,,,,,,,,,,
sa503366,Gary Moran,pit,Moran,Gary,,,,,,,,,,
sa503367,Kyle Petter,pit,Petter,Kyle,,,,,,,,,,
sa503370,Joey Lewis,bat,Lewis,Joey,,,,,,,,,,
sa503371,Justin Hilt,bat,Hilt,Justin,,,,,,,,,,
sa503373,Max Muncy,bat,Muncy,Max,,,,9606,Muncy,Max,,1B,,
sa503377,Chris O'Dowd,bat,O'Dowd,Chris,,,,,,,,,,
sa503378,Greg Folgia,bat,Folgia,Greg,,,,,,,,,,
sa503379,Ryan Christenson,pit,Christenson,Ryan,,,,,,,,,,
sa503382,Jesse Simpson,pit,Simpson,Jesse,,,,,,,,,,
sa503386,Darnell Sweeney,bat,Sweeney,Darnell,,,,,,,,,,
sa503389,Zachary Kirksey,bat,Kirksey,Zachary,,,,,,,,,,
sa503390,Carlos Escobar,bat,Escobar,Carlos,,,,,,,,,,
sa503391,Leighton Pangilinan,bat,Pangilinan,Leighton,,,,,,,,,,
sa503393,Jerome Pena,bat,Pena,Jerome,,,,,,,,,,
sa503394,Mariel Checo,pit,Checo,Mariel,,,,,,,,,,
sa503395,Kyle Hansen,pit,Hansen,Kyle,,,,,,,,,,
sa503398,James Pazos,pit,Pazos,James,,,,,,,,,,
sa503399,Jeffrey Gelalich,bat,Gelalich,Jeffrey,,,,,,,,,,
sa503405,Joseph Rapp,bat,Rapp,Joseph,,,,,,,,,,
sa503406,Daniel Cropper,pit,Cropper,Daniel,,,,,,,,,,
sa503410,Joseph Velleggia,bat,Velleggia,Joseph,,,,,,,,,,
sa503411,Nick Schwaner,bat,Schwaner,Nick,,,,,,,,,,
sa503415,Nick Avila,pit,Avila,Nick,,,,,,,,,,
sa503418,Jonathon Keck,pit,Keck,Jonathon,,,,,,,,,,
sa503422,Tony Renda,bat,Renda,Tony,,,,,,,,,,
sa503425,Mike Reeves,bat,Reeves,Mike,,,,,,,,,,
sa503427,Marc Bourgeois,bat,Bourgeois,Marc,,,,,,,,,,
sa503432,Daniel Black,bat,Black,Daniel,,,,,,,,,,
sa503434,Matthew Laney,pit,Laney,Matthew,,,,,,,,,,
sa503435,Gera Sanchez,pit,Sanchez,Gera,,,,,,,,,,
sa503439,Cameron Perkins,bat,Perkins,Cameron,,,,,,,,,,
sa503444,Ricky Bowen,pit,Bowen,Ricky,,,,,,,,,,
sa503458,Miguel Arrendell,bat,Arrendell,Miguel,,,,,,,,,,
sa503465,Gari Pena,bat,Pena,Gari,,,,,,,,,,
sa503518,Jeff Soptic,pit,Soptic,Jeff,,,,,,,,,,
sa503519,Ryan Lipkin,bat,Lipkin,Ryan,,,,,,,,,,
sa503525,Maxx Tissenbaum,bat,Tissenbaum,Maxx,,,,,,,,,,
sa503531,Tyler Williams,bat,Williams,Tyler,,,,,,,,,,
sa503534,Francois Lafreniere,pit,Lafreniere,Francois,,,,,,,,,,
sa503535,Luke Maile,bat,Maile,Luke,,,,,,,,,,
sa503537,Seth Harvey,pit,Harvey,Seth,,,,,,,,,,
sa503539,Hoby Milner,pit,Milner,Hoby,,,,,,,,,,
sa503551,Enrique Burgos,pit,Burgos,Enrique,,,,,,,,,,
sa503554,Charlie Markson,bat,Markson,Charlie,,,,,,,,,,
sa503560,Jose Madrid,pit,Madrid,Jose,,,,,,,,,,
sa503562,Robert Orlan,pit,Orlan,Robert,,,,,,,,,,
sa503571,James Wooster,bat,Wooster,James,,,,,,,,,,
sa503572,Evan Deluca,pit,Deluca,Evan,,,,,,,,,,
