name,fg_id,fans_g,fans_pa,fans_ab,fans_b1,fans_b2,fans_b3,fans_hr,fans_r,fans_rbi,fans_sb,fans_cs,zips_g,zips_pa,zips_ab,zips_b1,zips_b2,zips_b3,zips_hr,zips_r,zips_rbi,zips_sb,zips_cs,stmr_g,stmr_pa,stmr_ab,stmr_b1,stmr_b2,stmr_b3,stmr_hr,stmr_r,stmr_rbi,stmr_sb,stmr_cs,cair_g,cair_pa,cair_ab,cair_b1,cair_b2,cair_b3,cair_hr,cair_r,cair_rbi,cair_sb,cair_cs,f411_g,f411_pa,f411_ab,f411_b1,f411_b2,f411_b3,f411_hr,f411_r,f411_rbi,f411_sb,f411_cs,real_g,real_pa,real_ab,real_b1,real_b2,real_b3,real_hr,real_r,real_rbi,real_sb,real_cs
Wilfrel Estevez,sa506266,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.02,0,0.01,0.07,0.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yimmy Lopez,sa506268,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.13,0.02,0,0.02,0.07,0.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ariel Baez,sa506270,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brayan Arias,sa506272,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmer Reyes,sa506274,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.15,0.03,0,0.01,0.07,0.08,0.01,0.01,0.271312368,400.2937724,0.946781748,0.125860244,0.053304109,0.003680614,0.010404612,0.089875157,0.065526144,0.011468013,0.013030886,,,,,,,,,,,,,,,,,,,,,,
Andres Santoni,sa506275,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.13,0.02,0,0.02,0.07,0.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yafistel Roja,sa506295,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.15,0.03,0,0.01,0.07,0.07,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristhian Adames,sa506297,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.16,0.03,0.01,0.01,0.09,0.08,0.01,0,0.258132824,467.8049549,0.918265676,0.179420745,0.041235335,0.005318153,0.012682668,0.096403146,0.076396689,0.007100039,0.003651362,,,,,,,,,,,,,,,,,,,,,,
Francisco Sosa,sa506298,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.03,0,0.02,0.08,0.08,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel De Leon,sa506299,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.13,0.02,0,0.02,0.08,0.08,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julian Yan,sa506301,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.02,0,0.02,0.08,0.09,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deyvi Mejia,sa506302,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.02,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert De La Cruz,sa506303,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.02,0,0.01,0.08,0.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson Soriano,sa506304,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.16,0.03,0,0.01,0.09,0.08,0.06,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micahel Ramirez,sa506305,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.04,0,0.01,0.08,0.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Mateo,sa506334,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.03,0.01,0.01,0.08,0.08,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis Matias,sa506335,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.02,0,0.01,0.07,0.06,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainier Bello,sa506336,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.13,0.03,0,0.01,0.07,0.07,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerico Blanco,sa506339,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.15,0.02,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Garcia,sa506356,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.16,0.03,0,0,0.08,0.07,0.06,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerardo Reyes,sa506524,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.03,0,0.01,0.08,0.07,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Franco,sa506528,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.13,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Luna,sa506532,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.16,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hector Garcia,sa506534,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grabiel Hernandez,sa506568,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.04,0,0,0.07,0.07,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis Perez,sa506572,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.03,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberto Reyes,sa506573,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.03,0,0.01,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oscar Taveras,sa506574,0.241106719,253,0.909090909,0.177865613,0.051383399,0.007905138,0.027667984,0.130434783,0.134387352,0.015810277,0.003952569,0.251851852,540,0.916666667,0.157407407,0.059259259,0.012962963,0.025925926,0.118518519,0.142592593,0.011111111,0.005555556,,128,0.9140625,0.171875,0.0546875,0.0078125,0.0234375,0.109375,0.1171875,0.015625,0.0078125,0.248411533,437.6645844,0.924231657,0.171135985,0.059116085,0.006949643,0.023055562,0.111924491,0.122991068,0.010361497,0.009617865,0.286680581,248.9197728,0.921198495,0.164212989,0.05696147,0.009736479,0.026039583,0.116024924,0.114119337,0.01053543,0.005965375,,,,,,,,,,,
Arismendy Alcantara,sa506657,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.17,0.03,0.01,0.01,0.08,0.08,0.04,0.02,0.258468712,387.4862081,0.948373625,0.17118223,0.033605384,0.007365147,0.012244724,0.092464552,0.083601647,0.028132309,0.021736461,,,,,,,,,,,,,,,,,,,,,,
Xavier Batista,sa506667,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.12,0.02,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Quinonez,sa506672,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.02,0,0.01,0.08,0.08,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juaner Aguasvivas,sa506694,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.13,0.03,0,0.02,0.09,0.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javier Azcona,sa506697,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.03,0,0.01,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smaily Borgues,sa506699,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.03,0,0.02,0.08,0.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samir Rijo,sa506702,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.03,0,0.02,0.09,0.09,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Moya,sa506703,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.13,0.03,0,0.02,0.09,0.1,0.02,0.01,0.254243482,340.0421032,0.953079053,0.127752439,0.035804925,0.003265195,0.027505117,0.083689813,0.094638342,0.009605996,0.010139906,,,,,,,,,,,,,,,,,,,,,,
Romy Jimenez,sa506754,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.13,0.03,0,0.02,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candido Pimentel,sa506756,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.02,0,0.01,0.08,0.07,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Arias,sa506761,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.13,0.02,0,0.01,0.07,0.07,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ernesto Ciprian,sa506762,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberto Ortiz,sa506764,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.13,0.03,0,0.01,0.08,0.07,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fidel Pena,sa506770,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.03,0,0.01,0.08,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Navarro,sa506772,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.03,0.01,0,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Dicent,sa506774,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.13,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilmer Santana,sa506782,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.02,0,0.01,0.07,0.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Ortiz,sa506783,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.13,0.02,0,0.01,0.07,0.07,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juancito Martinez,sa506822,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.14,0.02,0,0.01,0.06,0.07,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Mendoza,sa506823,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.16,0.03,0,0,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yefri Perez,sa506829,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.14,0.03,0,0.01,0.06,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felix Munoz,sa506830,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.02,0,0.01,0.06,0.07,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeison Hernandez,sa506831,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.16,0.03,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesus Solorzano,sa506837,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.02,0,0.01,0.07,0.07,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bladimir Franco,sa506902,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.12,0.02,0,0.01,0.06,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Sanchez,sa506903,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.14,0.03,0,0.01,0.07,0.07,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeyckol De Leon,sa506907,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.12,0.02,0,0.01,0.06,0.06,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eudy Pina,sa506909,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.02,0,0.01,0.07,0.07,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yucarybert De La Cruz,sa506910,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.13,0.03,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilbert Gomez,sa506916,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.15,0.03,0,0.01,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Capellan,sa506929,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.02,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlie Mirabal,sa506934,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.05,0.01,0.01,0.08,0.08,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorky Infante,sa506936,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.02,0,0.01,0.07,0.07,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexis Aguilar,sa506938,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.16,0.03,0,0.01,0.08,0.08,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Willoughby,sa506975,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.03,0.01,0,0.08,0.07,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesus Galindo,sa506980,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.03,0,0.01,0.09,0.08,0.12,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Alvarez,sa507022,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.03,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estarlin Martinez,sa507023,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.02,0,0.01,0.08,0.08,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wander Ramos,sa507032,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.12,0.02,0,0.02,0.07,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Toole,sa507054,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.17,0.05,0.01,0,0.09,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Ramirez,sa507087,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.13,0.02,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daurys Mercedes,sa507090,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.12,0.02,0,0.01,0.06,0.06,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerry Puentes,sa507093,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.02,0,0.01,0.07,0.06,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Alcala,sa507094,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.03,0,0.01,0.08,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaime Del Valle,sa507097,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maurizo Buda,sa507099,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.02,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ifran Becerra,sa507104,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.02,0,0.01,0.07,0.07,0.06,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudley Leonora,sa507108,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.15,0.03,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Serrata,sa507119,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.02,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali Castillo,sa507143,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.17,0.03,0,0.01,0.09,0.08,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Rosario,sa507166,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.15,0.03,0,0.01,0.08,0.07,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Avila,sa507189,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.03,0,0.02,0.08,0.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samuel Gonzalez,sa507193,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.03,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Polanco,sa507194,,,,,,,,,,,,,,,,,,,,,,,,530,0.932075472,0.156603774,0.032075472,0.003773585,0.016981132,0.096226415,0.09245283,0.067924528,0.030188679,0.257897546,418.2624231,0.920362671,0.15668107,0.043820456,0.004641291,0.019030971,0.112383501,0.111495183,0.048955703,0.040738588,,,,,,,,,,,,,,,,,,,,,,
Jesus Vasquez,sa507197,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.12,0.03,0,0.02,0.07,0.08,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jodaneli Carvajal,sa507198,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.16,0.03,0,0,0.07,0.07,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Goris,sa507199,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.16,0.03,0,0.02,0.08,0.09,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Fortunato,sa507207,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.02,0,0.01,0.08,0.08,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geancarlo Mendez,sa507247,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.03,0,0.02,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis Domoromo,sa507248,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.03,0,0.01,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jairo Gomez,sa507250,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.03,0,0.01,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felix Cabrera,sa507260,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.16,0.05,0,0.01,0.09,0.09,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yan Olmo,sa507267,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.14,0.02,0,0.01,0.07,0.07,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andres Martinez,sa507875,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.12,0.02,0,0.01,0.06,0.06,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Lorenzo,sa507882,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.15,0.03,0,0.01,0.08,0.08,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cesar Guillen,sa508115,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.02,0,0.01,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starlin Rodriguez,sa508116,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.16,0.04,0.01,0.01,0.09,0.09,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willson Contreras,sa508176,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.15,0.02,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Adamson,sa508178,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.13,0.02,0,0.01,0.07,0.06,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Gonzalez,sa508267,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.03,0,0.01,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Lopez,sa509491,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.03,0,0.01,0.08,0.08,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramon Morla,sa509509,,,,,,,,,,,,,,,,,,,,,,,,100,0.95,0.13,0.03,0,0.02,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Pechek,sa509591,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.12,0.03,0,0.01,0.07,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amaury Cazana,sa509692,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.18,0.04,0,0.02,0.1,0.11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Hall,sa509852,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.04,0,0.01,0.08,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erick Gonzalez,sa509863,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.02,0,0.01,0.08,0.07,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Butler,sa510223,,,,,,,,,,,,,,,,,,,,,,,,100,0.89,0.14,0.05,0,0.02,0.11,0.1,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Rivers,sa510347,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.13,0.03,0,0.02,0.09,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aderlin Rodriguez,sa511026,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.03,0,0.03,0.09,0.1,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Curley,sa511667,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.14,0.03,0,0.02,0.09,0.1,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Perio,sa513056,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.17,0.04,0,0,0.07,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Crousset,sa516161,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.15,0.05,0.01,0.03,0.11,0.12,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Julio Ruiz,sa523975,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.16,0.05,0,0.02,0.11,0.11,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Alonso,sa525881,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.17,0.04,0,0.01,0.08,0.08,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Klafczynski,sa526135,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.14,0.03,0,0.02,0.08,0.08,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Lepage,sa526176,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.16,0.04,0,0.01,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Gedman,sa526187,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.16,0.05,0,0.02,0.11,0.1,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phil Gosselin,sa526190,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.15,0.05,0.01,0.01,0.09,0.09,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Grovatt,sa526191,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.15,0.04,0,0.01,0.09,0.08,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Herbek,sa526193,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.04,0,0.01,0.08,0.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon Landry,sa526198,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.16,0.04,0.01,0.01,0.09,0.09,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levi Michael,sa526207,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.14,0.03,0.01,0.01,0.08,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Mummey,sa526209,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.15,0.03,0,0.01,0.09,0.08,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Nidiffer,sa526211,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.12,0.03,0,0.02,0.08,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keenan Wiley,sa526232,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.16,0.04,0.01,0.01,0.09,0.08,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
